FISH_KEY,LOCATION,YEAR,DATE_CATCH,capture_recapture,DATE_CATCH_2,taxon,FISH_NUM,fish_catch_method,ORIG_NUM,WEIGHT,TOTAL_LENGTH,FORK_LENGTH,SEX,AGE,DEAD,COMMENTS
373LA_449_F081_F,373,2004,10/9/2004,F,,F081,449,2,9,859,460,413,1,9,,
373LA_459_F081_F,373,2004,10/14/2004,F,,F081,459,2,13,729,459,412,2,5,,
373LA_451_F081_F,373,2004,10/14/2004,F,,F081,451,2,3,829,461,415,1,7,,
373LA_458_F081_F,373,2004,10/14/2004,F,,F081,458,2,12,809,467,421,1,7,,
373LA_452_F081_F,373,2004,10/14/2004,F,,F081,452,2,4,663,439,392,1,4,,
373LA_453_F081_F,373,2004,10/14/2004,F,,F081,453,2,5,739,435,394,2,5,,
373LA_454_F081_F,373,2004,10/14/2004,F,,F081,454,2,6,773,462,413,1,5,,
373LA_455_F081_F,373,2004,10/14/2004,F,,F081,455,2,7,726,452,405,1,6,,
373LA_442_F081_F,373,2004,10/9/2004,F,,F081,442,2,1,636,435,393,1,8,,
373LA_457_F081_F,373,2004,10/14/2004,F,,F081,457,2,10,814,465,418,1,9,,
373LA_456_F081_F,373,2004,10/14/2004,F,,F081,456,2,9,673,441,398,1,6,,
373LA_450_F081_F,373,2004,10/14/2004,F,,F081,450,2,2,1055,502,455,1,9,,
373LA_352_F081_R,373,2004,10/14/2004,R,,F081,352,2,14,728,465,424,1,6,,#431;age inferred
373LA_347_F081_R,373,2004,10/9/2004,R,,F081,347,1,12,996,503,455,1,26,,#190;age inferred
373LA_349_F081_R,373,2004,10/14/2004,R,,F081,349,2,1,580,427,383,1,6,,
373LA_346_F081_R,373,2004,10/9/2004,R,,F081,346,2,11,752,466,417,1,9,,#381;age inferred
373LA_357_F081_R,373,2004,10/14/2004,R,,F081,357,2,19,864,466,419,2,10,,#380;age inferred
373LA_350_F081_R,373,2004,10/14/2004,R,,F081,350,2,8,753,465,427,1,9,,
373LA_351_F081_R,373,2004,10/14/2004,R,,F081,351,2,11,836,465,422,2,6,,
373LA_348_F081_R,373,2004,10/9/2004,R,,F081,348,2,13,746,450,405,1,12,,#338;age inferred
373LA_345_F081_R,373,2004,10/9/2004,R,,F081,345,2,10,892,513,470,,30,,#145;age inferred
373LA_344_F081_R,373,2004,10/9/2004,R,,F081,344,2,5,847,458,413,1,8,,
373LA_355_F081_R,373,2004,10/14/2004,R,,F081,355,2,17,907,470,429,1,11,,#292;age inferred
373LA_356_F081_R,373,2004,10/14/2004,R,,F081,356,2,18,1198,525,475,1,21,,R265;age inferred
373LA_354_F081_R,373,2004,10/14/2004,R,,F081,354,2,16,663,437,395,1,6,,#421;age inferred
373LA_353_F081_R,373,2004,10/14/2004,R,,F081,353,2,15,655,436,391,1,5,,#433;age inferred
373LA_376_F081_R,373,2005,10/13/2005,R,,F081,376,2,22,849,463,415,1,10,,#449;age inferred
373LA_382_F081_R,373,2005,10/13/2005,R,,F081,382,2,28,759,443,403,1,8,,#422;age inferred
373LA_466_F081_F,373,2005,10/9/2005,F,,F081,466,2,2,665,450,405,2,7,,
373LA_465_F081_F,373,2005,10/5/2005,F,,F081,465,2,7,795,448,403,,6,,
373LA_381_F081_R,373,2005,10/13/2005,R,,F081,381,2,27,820,463,417,1,12,,#391;age inferred
373LA_377_F081_R,373,2005,10/13/2005,R,,F081,377,2,23,774,453,406,1,9,,#377;age inferred
373LA_379_F081_R,373,2005,10/13/2005,R,,F081,379,2,25,669,442,397,1,7,,#399;age inferred
373LA_460_F081_F,373,2005,10/5/2005,F,,F081,460,2,1,762,444,402,1,7,,
373LA_397_F081_R,373,2005,10/13/2005,R,,F081,397,2,43,728,447,405,1,6,,#435;age inferred
373LA_461_F081_F,373,2005,10/5/2005,F,,F081,461,2,2,444,395,352,,3,,
373LA_464_F081_F,373,2005,10/5/2005,F,,F081,464,2,6,457,377,338,1,4,,
373LA_472_F081_F,373,2005,10/9/2005,F,,F081,472,2,9,653,430,386,1,4,,
373LA_378_F081_R,373,2005,10/13/2005,R,,F081,378,2,24,765,462,413,1,6,,#454;age inferred
373LA_462_F081_F,373,2005,10/5/2005,F,,F081,462,2,3,957,470,422,2,8,,found dead by Lori T Oct21/05
373LA_463_F081_F,373,2005,10/5/2005,F,,F081,463,2,5,264,325,288,,4,,red fins
373LA_380_F081_R,373,2005,10/13/2005,R,,F081,380,2,26,756,470,427,1,10,,R350;age inferred
373LA_389_F081_R,373,2005,10/13/2005,R,,F081,389,2,35,768,455,408,1,8,,#420;age inferred
373LA_394_F081_R,373,2005,10/13/2005,R,,F081,394,2,40,712,479,430,1,25,,#259;age inferred
373LA_395_F081_R,373,2005,10/13/2005,R,,F081,395,2,41,820,486,440,2,19,,#251;age inferred
373LA_393_F081_R,373,2005,10/13/2005,R,,F081,393,2,39,898,485,440,1,16,,1st2rays miss;#366;age inferre
373LA_396_F081_R,373,2005,10/13/2005,R,,F081,396,2,42,748,446,403,2,7,,#445;age inferred
373LA_392_F081_R,373,2005,10/13/2005,R,,F081,392,2,38,853,481,434,1,,,R302
373LA_398_F081_R,373,2005,10/13/2005,R,,F081,398,2,44,779,470,422,1,8,,#402;age inferred
373LA_391_F081_R,373,2005,10/13/2005,R,,F081,391,2,37,689,444,394,1,7,,#444;age inferred
373LA_384_F081_R,373,2005,10/13/2005,R,,F081,384,2,30,768,457,412,2,6,,#459;age inferred
373LA_390_F081_R,373,2005,10/13/2005,R,,F081,390,2,36,842,476,432,1,10,,#365;age inferred
373LA_383_F081_R,373,2005,10/13/2005,R,,F081,383,2,29,696,444,401,1,9,,#442;age inferred
373LA_388_F081_R,373,2005,10/13/2005,R,,F081,388,2,34,990,501,455,2,16,,#392;age inferred
373LA_400_F081_R,373,2005,10/13/2005,R,,F081,400,2,46,693,458,415,1,9,,#430;age inferred
373LA_387_F081_R,373,2005,10/13/2005,R,,F081,387,2,33,832,460,417,1,7,,#437;age inferred
373LA_467_F081_F,373,2005,10/9/2005,F,,F081,467,2,3,771,450,403,2,6,,
373LA_386_F081_R,373,2005,10/13/2005,R,,F081,386,2,32,749,451,405,1,13,,#338;age inferred
373LA_385_F081_R,373,2005,10/13/2005,R,,F081,385,2,31,735,447,402,1,7,,#394;age inferred
373LA_402_F081_R,373,2005,10/13/2005,R,,F081,402,2,48,881,471,425,1,12,,#332;age inferred
373LA_401_F081_R,373,2005,10/13/2005,R,,F081,401,2,47,641,438,394,1,6,,#440;age inferred
373LA_399_F081_R,373,2005,10/13/2005,R,,F081,399,2,45,781,482,437,1,9,,#423;age inferred
373LA_485_F081_F,373,2005,10/13/2005,F,,F081,485,2,8,1192,508,464,2,10,,
373LA_366_F081_R,373,2005,10/9/2005,R,,F081,366,2,15,762,456,410,1,9,,#416;age inferred
373LA_1674_F081_F,373,2005,5/15/2005,F,,F081,1674,,,822,,417,,5,,4.23E+175
373LA_365_F081_R,373,2005,10/9/2005,R,,F081,365,2,8,817,472,427,1,17,,vitl
373LA_480_F081_F,373,2005,10/13/2005,F,,F081,480,2,3,597,430,385,1,4,,
373LA_364_F081_R,373,2005,10/5/2005,R,,F081,364,2,11,836,483,440,,17,,#341;age inferred
373LA_481_F081_F,373,2005,10/13/2005,F,,F081,481,2,4,1032,483,435,2,6,,
373LA_1676_F081_F,373,2005,5/15/2005,F,,F081,1676,,,759,,427,,,,VRAP fish
373LA_482_F081_F,373,2005,10/13/2005,F,,F081,482,2,5,590,422,379,1,5,,
373LA_363_F081_R,373,2005,10/5/2005,R,,F081,363,2,10,691,450,405,1,7,,#456;age inferred
373LA_362_F081_R,373,2005,10/5/2005,R,,F081,362,2,9,743,459,413,1,8,,#379;age inferred
373LA_479_F081_F,373,2005,10/13/2005,F,,F081,479,2,2,772,443,403,1,8,,
373LA_1678_F081_F,373,2005,5/15/2005,F,,F081,1678,,,700,,394,,,,VRAP fish
373LA_483_F081_F,373,2005,10/13/2005,F,,F081,483,2,6,762,447,403,1,8,,
373LA_361_F081_R,373,2005,10/5/2005,R,,F081,361,2,8,1206,529,480,2,31,,#145;age inferred
373LA_486_F081_F,373,2005,10/13/2005,F,,F081,486,2,9,801,467,420,1,7,,
373LA_360_F081_R,373,2005,10/5/2005,R,,F081,360,2,4,1111,496,450,2,20,,#211;age inferred
373LA_487_F081_F,373,2005,10/13/2005,Q,,F081,487,2,10,833,461,418,2,5,,Pit tag 42325E0171
373LA_488_F081_F,373,2005,10/13/2005,F,,F081,488,2,12,805,462,417,1,14,,
373LA_489_F081_F,373,2005,10/13/2005,F,,F081,489,2,13,874,465,418,2,7,,
373LA_490_F081_F,373,2005,10/13/2005,F,,F081,490,2,15,609,418,379,1,5,,
373LA_491_F081_F,373,2005,10/13/2005,F,,F081,491,2,17,424,376,339,2,2,Y,+
373LA_492_F081_F,373,2005,5/25/2005,F,,F081,492,1,1,279,325,295,,,Y,+
373LA_471_F081_F,373,2005,10/9/2005,F,,F081,471,2,7,734,444,400,2,7,,
373LA_1680_F081_F,373,2005,5/15/2005,F,,F081,1680,,,653,,380,,,,VRAP fish
373LA_484_F081_F,373,2005,10/13/2005,F,,F081,484,2,7,1049,485,436,2,9,,
373LA_473_F081_F,373,2005,10/9/2005,F,,F081,473,2,10,780,449,402,2,5,,
373LA_469_F081_F,373,2005,10/9/2005,F,,F081,469,2,5,808,462,420,2,7,,
373_LA_1510_F081_F,373,2005,10/21/2005,F,,F081,1510,4,1,,,,,,Y,Paul B # 2384
373LA_468_F081_F,373,2005,10/9/2005,F,,F081,468,2,4,799,465,418,1,8,,
373LA_367_F081_R,373,2005,10/9/2005,R,,F081,367,2,16,805,471,421,1,10,,#381;age inferred
373LA_373_F081_R,373,2005,10/13/2005,R,,F081,373,2,19,924,488,440,,11,,Pit tag 4233644127
373LA_470_F081_F,373,2005,10/9/2005,F,,F081,470,2,6,500,399,353,,3,,
373LA_1668_F081_F,373,2005,5/15/2005,F,,F081,1668,,,898,,427,,,,VRAP fish
373LA_372_F081_R,373,2005,10/13/2005,R,,F081,372,2,18,886,524,470,2,28,,#152;age inferred
373LA_375_F081_R,373,2005,10/13/2005,R,,F081,375,2,21,658,434,392,1,7,,R349;age inferred
373LA_371_F081_R,373,2005,10/13/2005,R,,F081,371,2,16,816,464,417,2,7,,
373LA_374_F081_R,373,2005,10/13/2005,R,,F081,374,2,20,974,495,448,1,22,,#349;age inferred
373LA_474_F081_F,373,2005,10/9/2005,F,,F081,474,2,11,686,423,379,2,4,,
373LA_1672_F081_F,373,2005,5/15/2005,F,,F081,1672,,,803,,424,,,,VRAP fish
373LA_478_F081_F,373,2005,10/13/2005,F,,F081,478,2,1,689,440,399,1,5,,
373LA_368_F081_R,373,2005,10/9/2005,R,,F081,368,2,17,748,450,408,1,7,,#382;age inferred
373LA_477_F081_F,373,2005,10/9/2005,F,,F081,477,2,14,296,344,306,,2,,
373LA_476_F081_F,373,2005,10/9/2005,F,,F081,476,2,13,685,428,382,1,5,,
373LA_369_F081_R,373,2005,10/13/2005,R,,F081,369,2,11,720,457,420,1,,,Pit tag 4234053437
373LA_1670_F081_F,373,2005,5/15/2005,F,,F081,1670,,,871,,430,,,,VRAP fish
373LA_370_F081_R,373,2005,10/13/2005,R,,F081,370,2,14,651,429,385,1,9,,
373LA_475_F081_F,373,2005,10/9/2005,F,,F081,475,2,12,1020,476,427,2,5,,
373LA_513_F081_F,373,2006,10/12/2006,F,,F081,513,2,17,759,454,410,1,7,,
373LA_409_F081_R,373,2006,10/12/2006,R,,F081,409,2,20,888,464,421,1,10,,#439;age inferred
373LA_512_F081_F,373,2006,10/12/2006,F,,F081,512,2,15,791,455,412,1,9,,
373LA_408_F081_R,373,2006,10/12/2006,R,,F081,408,2,16,637,430,387,1,9,,
373LA_511_F081_F,373,2006,10/12/2006,F,,F081,511,2,14,340,346,307,,3,Y,+
373LA_405_F081_R,373,2006,10/12/2006,R,,F081,405,2,1,806,472,428,,10,,
373LA_407_F081_R,373,2006,10/12/2006,R,,F081,407,2,8,781,485,439,1,12,,
373LA_406_F081_R,373,2006,10/12/2006,R,,F081,406,2,3,799,456,420,1,13,,
373LA_509_F081_F,373,2006,10/12/2006,F,,F081,509,2,12,570,416,375,1,5,,
373LA_508_F081_F,373,2006,10/12/2006,F,,F081,508,2,11,653,426,385,1,5,,
373LA_507_F081_F,373,2006,10/12/2006,F,,F081,507,2,10,998,445,405,,8,,pit tag #4234017268014?
373LA_505_F081_F,373,2006,10/12/2006,F,,F081,505,2,7,954,457,412,1,15,,
373LA_1682_F081_F,373,2006,5/11/2006,F,,F081,1682,,,858,,408,,,,VRAP fish; active tag
373LA_506_F081_F,373,2006,10/12/2006,F,,F081,506,2,9,656,428,485,1,9,,
373LA_510_F081_F,373,2006,10/12/2006,F,,F081,510,2,13,669,433,388,1,8,,
373LA_517_F081_F,373,2006,10/17/2006,F,,F081,517,1,2,564,414,375,,4,,
373LA_415_F081_R,373,2006,10/12/2006,R,,F081,415,2,26,1123,513,464,1,11,,#450;age inferred
373LA_414_F081_R,373,2006,10/12/2006,R,,F081,414,2,25,727,451,405,1,9,,#420;age inferred
373LA_416_F081_R,373,2006,10/12/2006,R,,F081,416,2,27,851,460,420,1,8,,#437;age inferred
373LA_493_F081_F,373,2006,10/6/2006,F,,F081,493,2,1,594,427,385,,3,,
373LA_504_F081_F,373,2006,10/12/2006,F,,F081,504,2,6,604,417,376,1,6,,
373LA_413_F081_R,373,2006,10/12/2006,R,,F081,413,2,24,763,443,397,1,11,,#443;age inferred
373LA_410_F081_R,373,2006,10/12/2006,R,,F081,410,2,21,837,459,413,1,7,,#400;age inferred
373LA_412_F081_R,373,2006,10/12/2006,R,,F081,412,2,23,683,433,388,1,10,,R370?
373LA_421_F081_R,373,2006,10/12/2006,R,,F081,421,2,32,548,426,388,1,6,,#452;age inferred
373LA_419_F081_R,373,2006,10/12/2006,R,,F081,419,2,30,1066,488,455,,13,,
373LA_417_F081_R,373,2006,10/12/2006,R,,F081,417,2,28,1117,500,453,,,,"injector broke,lost tag"
373LA_516_F081_F,373,2006,10/17/2006,F,,F081,516,1,1,547,427,381,,7,,
373LA_515_F081_F,373,2006,10/12/2006,F,,F081,515,2,19,845,481,438,,7,,
373LA_411_F081_R,373,2006,10/12/2006,R,,F081,411,2,22,803,459,413,1,8,,#456;age inferred
373LA_420_F081_R,373,2006,10/12/2006,R,,F081,420,2,31,949,480,437,2,,,
373LA_514_F081_F,373,2006,10/12/2006,F,,F081,514,2,18,361,340,308,,3,,
373LA_418_F081_R,373,2006,10/12/2006,R,,F081,418,2,29,851,466,432,1,9,,#402;age inferred
373LA_498_F081_F,373,2006,10/6/2006,F,,F081,498,2,6,671,425,382,1,3,Y,+
373LA_404_F081_R,373,2006,10/6/2006,R,,F081,404,2,8,710,452,406,1,6,,#478
373LA_494_F081_F,373,2006,10/6/2006,F,,F081,494,2,2,717,454,409,1,6,,
373LA_495_F081_F,373,2006,10/6/2006,F,,F081,495,2,3,827,462,408,2,7,,
373LA_496_F081_F,373,2006,10/6/2006,F,,F081,496,2,4,804,462,408,1,6,,
373LA_497_F081_F,373,2006,10/6/2006,F,,F081,497,2,5,656,421,381,2,3,Y,+
373LA_499_F081_F,373,2006,10/11/2006,F,,F081,499,1,1,603,415,374,,3,,
373LA_1688_F081_F,373,2006,5/11/2006,F,,F081,1688,,,789,,399,,,,VRAP fish;active tag
373LA_1687_F081_F,373,2006,5/11/2006,F,,F081,1687,,,767,,420,,17,,VRAP fish
373LA_502_F081_F,373,2006,10/12/2006,F,,F081,502,2,4,651,432,392,1,6,,
373LA_503_F081_F,373,2006,10/12/2006,F,,F081,503,2,5,609,418,374,,5,,
373LA_1685_F081_F,373,2006,5/11/2006,F,,F081,1685,,,905,,448,,,,VRAP fish
373LA_501_F081_F,373,2006,10/12/2006,F,,F081,501,2,2,706,450,405,1,10,,
373LA_403_F081_R,373,2006,10/6/2006,R,,F081,403,2,7,883,470,425,1,15,,#488
373LA_500_F081_F,373,2006,10/11/2006,F,,F081,500,1,2,554,421,380,,9,,
373LA_1683_F081_F,373,2006,5/11/2006,F,,F081,1683,,,816,,418,,,,VRAP fish
373LA_551_F081_F,373,2007,10/16/2007,F,,F081,551,2,27,770,460,415,2,8,,
373LA_531_F081_F,373,2007,10/10/2007,F,,F081,531,2,16,480,398,355,1,4,,
373LA_546_F081_F,373,2007,10/16/2007,F,,F081,546,2,19,784,475,428,2,11,,
373LA_545_F081_F,373,2007,10/16/2007,F,,F081,545,2,18,667,438,395,1,7,,
373LA_544_F081_F,373,2007,10/16/2007,F,,F081,544,2,17,645,433,387,2,6,,
373LA_548_F081_F,373,2007,10/16/2007,F,,F081,548,2,22,524,407,366,1,4,,
373LA_543_F081_F,373,2007,10/16/2007,F,,F081,543,2,15,726,438,392,2,7,,
373LA_542_F081_F,373,2007,10/16/2007,F,,F081,542,2,14,687,445,404,1,7,,
373LA_549_F081_F,373,2007,10/16/2007,F,,F081,549,2,23,772,468,422,1,6,,
373LA_541_F081_F,373,2007,10/16/2007,F,,F081,541,2,13,535,415,369,,6,,
373LA_550_F081_F,373,2007,10/16/2007,F,,F081,550,2,24,702,440,392,2,6,,
373LA_540_F081_F,373,2007,10/16/2007,F,,F081,540,2,12,803,452,405,1,14,,
373LA_547_F081_F,373,2007,10/16/2007,F,,F081,547,2,20,555,415,375,1,5,,
373LA_539_F081_F,373,2007,10/16/2007,F,,F081,539,2,11,827,451,407,2,14,,
373LA_552_F081_F,373,2007,10/16/2007,F,,F081,552,2,28,749,446,400,,7,,
373LA_538_F081_F,373,2007,10/16/2007,F,,F081,538,2,9,684,448,403,1,8,,
373LA_553_F081_F,373,2007,10/16/2007,F,,F081,553,2,29,797,472,421,1,5,,
373LA_537_F081_F,373,2007,10/16/2007,F,,F081,537,2,8,1447,555,502,2,13,,
373LA_554_F081_F,373,2007,10/16/2007,F,,F081,554,2,30,662,437,394,1,7,,
373LA_556_F081_F,373,2007,10/16/2007,F,,F081,556,2,33,645,432,385,1,5,,
373LA_536_F081_F,373,2007,10/16/2007,F,,F081,536,2,7,743,442,393,2,5,,
373LA_535_F081_F,373,2007,10/16/2007,F,,F081,535,2,5,1105,495,445,2,10,,
373LA_557_F081_F,373,2007,9/26/2007,F,,F081,557,1,1,686,434,392,1,13,,
373LA_534_F081_F,373,2007,10/16/2007,F,,F081,534,2,3,829,468,420,2,6,,
373LA_533_F081_F,373,2007,10/16/2007,F,,F081,533,2,2,918,485,440,2,7,,
373LA_555_F081_F,373,2007,10/16/2007,F,,F081,555,2,32,763,476,429,1,10,,
373LA_445_F081_R,373,2007,10/16/2007,R,,F081,445,2,35,767,487,440,1,13,,R407;age inferred
373LA_526_F081_F,373,2007,10/10/2007,F,,F081,526,2,11,572,417,378,1,7,,
373LA_521_F081_F,373,2007,10/10/2007,F,,F081,521,2,4,854,456,410,1,5,,
373LA_522_F081_F,373,2007,10/10/2007,F,,F081,522,2,5,637,402,357,2,6,,
373LA_449_F081_R,373,2007,10/16/2007,R,,F081,449,2,39,1008,499,449,1,10,,#372;age inferred
373LA_448_F081_R,373,2007,10/16/2007,R,,F081,448,2,38,737,456,410,1,10,,#512;age inferred
373LA_524_F081_F,373,2007,10/10/2007,F,,F081,524,2,8,771,449,404,,5,,
373LA_451_F081_R,373,2007,10/16/2007,R,,F081,451,2,41,744,447,404,1,9,,#460;age inferred
373LA_446_F081_R,373,2007,10/16/2007,R,,F081,446,2,36,701,465,418,1,11,,#501;age inferred
373LA_452_F081_R,373,2007,10/16/2007,R,,F081,452,2,42,645,437,393,1,6,,#508;age inferred
373LA_444_F081_R,373,2007,10/16/2007,R,,F081,444,2,34,1036,497,449,1,19,,#327;age inferred
373LA_443_F081_R,373,2007,10/16/2007,R,,F081,443,2,31,720,469,420,1,18,,radiotag
373LA_442_F081_R,373,2007,10/16/2007,R,,F081,442,2,26,662,441,398,2,16,,
373LA_441_F081_R,373,2007,10/16/2007,R,,F081,441,2,25,670,480,430,1,27,,#259;age inferred
373LA_525_F081_F,373,2007,10/10/2007,F,,F081,525,2,9,788,464,413,2,7,,
373LA_440_F081_R,373,2007,10/16/2007,R,,F081,440,2,21,954,478,429,2,12,,
373LA_447_F081_R,373,2007,10/16/2007,R,,F081,447,2,37,885,460,414,1,16,,#505;age inferred
373LA_458_F081_R,373,2007,10/16/2007,R,,F081,458,2,48,793,486,443,1,21,,#264;age inferred
373LA_1693_F081_F,373,2007,5/11/2007,F,,F081,1693,,,625,,388,,,,VRAP fish
373LA_422_F081_R,373,2007,10/2/2007,R,,F081,422,1,1,712,467,422,,14,,#447;age inferred
373LA_1691_F081_F,373,2007,5/11/2007,F,,F081,1691,,,809,,450,,,,VRAP fish
373LA_1689_F081_F,373,2007,5/11/2007,F,,F081,1689,,,998,,448,,,,VRAP fish
373LA_518_F081_F,373,2007,10/10/2007,F,,F081,518,2,1,639,431,385,,5,,
373LA_519_F081_F,373,2007,10/10/2007,F,,F081,519,2,2,796,464,417,2,5,,
373LA_450_F081_R,373,2007,10/16/2007,R,,F081,450,2,40,762,461,431,1,12,,R350;age inferred
373LA_459_F081_R,373,2007,10/16/2007,R,,F081,459,2,49,796,465,418,1,11,,#442;age inferred
373LA_523_F081_F,373,2007,10/10/2007,F,,F081,523,2,6,660,434,392,1,5,,
373LA_457_F081_R,373,2007,10/16/2007,R,,F081,457,2,47,670,449,402,1,7,,#478;age inferred;dors screwy
373LA_456_F081_R,373,2007,10/16/2007,R,,F081,456,2,46,723,455,410,1,11,,#416;age inferred
373LA_520_F081_F,373,2007,10/10/2007,F,,F081,520,2,3,746,435,388,2,12,,
373LA_455_F081_R,373,2007,10/16/2007,R,,F081,455,2,45,713,451,406,1,10,,#420;age inferred
373LA_454_F081_R,373,2007,10/16/2007,R,,F081,454,2,44,725,464,420,2,15,,#353;age inferred
373LA_453_F081_R,373,2007,10/16/2007,R,,F081,453,2,43,950,487,438,1,12,,#432;age inferred
373LA_532_F081_F,373,2007,10/16/2007,F,,F081,532,2,1,556,410,367,,4,,red fins
373LA_425_F081_R,373,2007,10/10/2007,R,,F081,425,2,17,713,450,407,1,9,,
373LA_423_F081_R,373,2007,10/10/2007,R,,F081,423,2,7,836,479,432,1,18,,
373LA_424_F081_R,373,2007,10/10/2007,R,,F081,424,2,10,750,464,414,1,11,,
373LA_527_F081_F,373,2007,10/10/2007,F,,F081,527,2,12,753,446,401,1,5,,
373LA_426_F081_R,373,2007,10/10/2007,R,,F081,426,2,18,776,464,413,1,8,,#454;age inferred
373LA_427_F081_R,373,2007,10/10/2007,R,,F081,427,2,19,749,456,411,1,8,,#513;age inferred
373LA_428_F081_R,373,2007,10/10/2007,R,,F081,428,2,20,962,491,451,1,14,,#292;age inferred
373LA_429_F081_R,373,2007,10/10/2007,R,,F081,429,2,21,835,478,432,1,12,,#401;age inferred
373LA_530_F081_F,373,2007,10/10/2007,F,,F081,530,2,15,1123,511,460,1,11,,
373LA_430_F081_R,373,2007,10/10/2007,R,,F081,430,2,22,637,432,392,1,6,,#509;age inferred
373LA_431_F081_R,373,2007,10/10/2007,R,,F081,431,2,23,1026,480,433,1,12,,#449;age inferred;photo
373LA_432_F081_R,373,2007,10/10/2007,R,,F081,432,2,24,868,462,423,2,11,,#446;age inferred;large bulge;
373LA_433_F081_R,373,2007,10/10/2007,R,,F081,433,2,25,657,431,387,1,7,,#490;age inferred
373LA_434_F081_R,373,2007,10/10/2007,R,,F081,434,2,26,1052,513,465,1,12,,#450;age inferred
373LA_437_F081_R,373,2007,10/16/2007,R,,F081,437,2,6,720,499,454,,11,,
373LA_528_F081_F,373,2007,10/10/2007,F,,F081,528,2,13,651,434,389,1,6,,
373LA_438_F081_R,373,2007,10/16/2007,R,,F081,438,2,10,808,471,424,2,17,,
373LA_529_F081_F,373,2007,10/10/2007,F,,F081,529,2,14,793,467,420,2,5,,
373LA_436_F081_R,373,2007,10/16/2007,R,,F081,436,2,4,734,487,443,,29,,"#162?;based on fin age, not 16"
373LA_435_F081_R,373,2007,10/10/2007,R,,F081,435,2,27,791,463,416,2,8,,#459;age inferred
373LA_439_F081_R,373,2007,10/16/2007,R,,F081,439,2,16,785,473,426,2,9,,
373LA_498_F081_R,373,2008,10/21/2008,R,,F081,498,2,20,699,461,418,1,15,,R406;age inferred
373LA_497_F081_R,373,2008,10/21/2008,R,,F081,497,2,19,1014,542,498,1,30,,#82;age inferred
373LA_496_F081_R,373,2008,10/21/2008,R,,F081,496,2,18,622,435,391,1,10,,#510;age inferred
373LA_495_F081_R,373,2008,10/21/2008,R,,F081,495,2,17,948,508,460,1,13,,#450;age inferred
373LA_494_F081_R,373,2008,10/21/2008,R,,F081,494,2,16,702,456,410,1,9,,#513;age inferred
373LA_493_F081_R,373,2008,10/21/2008,R,,F081,493,2,15,742,472,421,1,6,,#553;age inferred
373LA_492_F081_R,373,2008,10/21/2008,R,,F081,492,2,14,855,503,463,2,,,suspect this is 373F08110128
373LA_491_F081_R,373,2008,10/21/2008,R,,F081,491,2,13,844,472,425,1,13,,#449;age inferred
373LA_490_F081_R,373,2008,10/21/2008,R,,F081,490,2,12,823,500,449,1,,,
373LA_574_F081_F,373,2008,10/17/2008,F,,F081,574,2,16,871,492,445,,9,,
373LA_578_F081_F,373,2008,10/21/2008,F,,F081,578,2,3,575,421,378,,5,,
373LA_489_F081_R,373,2008,10/21/2008,R,,F081,489,2,11,668,451,406,1,16,,#338;age inferred
373LA_483_F081_R,373,2008,10/17/2008,R,,F081,483,2,34,737,460,412,,9,,#400
373LA_561_F081_F,373,2008,10/10/2008,F,,F081,561,2,4,627,434,390,1,5,,
373LA_488_F081_R,373,2008,10/21/2008,R,,F081,488,2,10,735,497,447,1,14,,
373LA_487_F081_R,373,2008,10/21/2008,R,,F081,487,2,6,938,510,467,2,13,,
373LA_480_F081_R,373,2008,10/17/2008,R,,F081,480,2,31,709,447,401,1,10,,#460;age inferred
373LA_486_F081_R,373,2008,10/17/2008,R,,F081,486,2,37,659,446,402,1,8,,
373LA_485_F081_R,373,2008,10/17/2008,R,,F081,485,2,36,622,442,395,1,7,,#480;age inferred
373LA_484_F081_R,373,2008,10/17/2008,R,,F081,484,2,35,678,465,429,1,13,,R350;age inferred
373LA_575_F081_F,373,2008,10/17/2008,F,,F081,575,2,17,786,459,411,2,7,,
373LA_481_F081_R,373,2008,10/17/2008,R,,F081,481,2,32,592,430,383,,6,,#556;age inferred
373LA_577_F081_F,373,2008,10/21/2008,F,,F081,577,2,2,729,445,404,2,11,,
373LA_571_F081_F,373,2008,10/17/2008,F,,F081,571,2,12,836,481,435,,12,,red fins
373LA_482_F081_R,373,2008,10/17/2008,R,,F081,482,2,33,760,452,410,1,11,,#422;age inferred
373LA_1695_F081_R,373,2008,5/14/2008,R,,F081,1695,,,1029,,465,,13,,Implanted with sonic tag
373LA_567_F081_F,373,2008,10/17/2008,F,,F081,567,2,7,724,440,399,2,5,,
373LA_580_F081_F,373,2008,10/21/2008,F,,F081,580,2,5,711,437,393,2,8,,
373LA_581_F081_F,373,2008,10/21/2008,F,,F081,581,2,7,603,427,386,1,9,,
373LA_582_F081_F,373,2008,10/21/2008,F,,F081,582,2,8,695,446,401,2,9,,
373LA_566_F081_F,373,2008,10/17/2008,F,,F081,566,2,6,697,448,405,2,8,,
373LA_572_F081_F,373,2008,10/17/2008,F,,F081,572,2,14,654,436,393,2,6,,
373LA_573_F081_F,373,2008,10/17/2008,F,,F081,573,2,15,593,425,381,1,8,,
373LA_559_F081_F,373,2008,10/10/2008,F,,F081,559,2,2,629,425,383,1,7,,
373LA_565_F081_F,373,2008,10/17/2008,F,,F081,565,2,5,759,461,414,,7,,
373LA_499_F081_R,373,2008,10/21/2008,R,,F081,499,2,21,880,488,445,1,11,,#372;age inferred
